	TrackID: 	01
	ArbritaryUnit	Time	Deformation	Intensity	IntensitySec	Distance-Deformation
	2208	1	0.003	67.805	67.805	644.45
	2208	2	0.002	84.761	84.761	580.888
	2209	1	0.003	65.994	65.994	643.154
	2209	2	0.002	85.591	85.591	579.898
	2210	1	0.003	64.138	64.138	641.861
	2210	2	0.002	86.748	86.748	578.914
	2211	1	0.003	62.151	62.151	640.572
	2211	2	0.002	88.208	88.208	577.935
	2212	1	0.003	63.925	63.925	640.822
	2212	2	0.002	90.088	90.088	576.961
	2213	1	0.003	61.667	61.667	639.543
	2213	2	0.002	92.22	92.22	575.993
	2214	1	0.003	59.503	59.503	638.268
	2214	2	0.002	94.692	94.692	575.03
	2215	1	0.003	57.314	57.314	636.997
	2215	2	0.002	97.321	97.321	574.072
	2216	1	0.003	55.094	55.094	635.729
	2216	2	0.002	100.006	100.006	573.12
	2217	1	0.003	57.214	57.214	636.019
	2217	2	0.002	102.673	102.673	572.173
	2218	1	0.003	55.107	55.107	634.762
	2218	2	0.002	105.208	105.208	571.232
	2219	1	0.003	53.101	53.101	633.509
	2219	2	0.002	107.642	107.642	570.296
	2220	1	0.003	51.308	51.308	632.26
	2220	2	0.002	109.849	109.849	569.365
	2221	1	0.003	49.83	49.83	631.014
	2221	2	0.002	111.66	111.66	568.44
	2222	1	0.003	48.516	48.516	629.773
	2222	2	0.002	113.296	113.296	567.521
	2223	1	0.003	47.447	47.447	628.536
	2223	2	0.002	114.56	114.56	566.607
	2224	1	0.003	46.723	46.723	627.302
	2224	2	0.002	115.522	115.522	565.698
	2225	1	0.003	46.258	46.258	626.072
	2225	2	0.002	116.063	116.063	564.796
	2226	1	0.003	46.226	46.226	624.847
	2226	2	0.002	116.182	116.182	563.899
	2227	1	0.003	46.522	46.522	623.625
	2227	2	0.002	115.748	115.748	563.007
	2228	1	0.003	47.176	47.176	622.407
	2228	2	0.002	114.868	114.868	562.122
	2229	1	0.003	48.195	48.195	621.194
	2229	2	0.002	113.547	113.547	561.242
	2230	1	0.003	49.516	49.516	619.984
	2230	2	0.002	111.887	111.887	560.368
	2231	1	0.003	51.214	51.214	618.779
	2231	2	0.002	109.792	109.792	559.499
	2232	1	0.003	53.239	53.239	617.578
	2232	2	0.002	100.547	100.547	513.141
	2233	1	0.003	55.465	55.465	616.381
	2233	2	0.002	128.95	128.95	480.157
	2234	1	0.003	57.824	57.824	615.188
	2234	2	0.002	150.138	150.138	621.869
	2235	1	0.003	60.346	60.346	613.999
	2235	2	0.002	150.579	150.579	620.531
	2236	1	0.003	63.025	63.025	612.815
	2236	2	0.002	150.893	150.893	619.197
	2237	1	0.003	68.138	68.138	613.252
	2237	2	0.002	151.157	151.157	617.867
	2238	1	0.003	70.767	70.767	612.079
	2238	2	0.003	151.484	151.484	616.541
	2239	1	0.003	73.283	73.283	610.91
	2239	2	0.003	151.73	151.73	615.218
	2240	1	0.003	75.736	75.736	609.746
	2240	2	0.003	151.918	151.918	613.898
	2241	1	0.003	78.05	78.05	608.586
	2241	2	0.003	151.912	151.912	612.583
	2242	1	0.003	80.013	80.013	607.431
	2242	2	0.003	151.711	151.711	611.271
	2243	1	0.003	81.61	81.61	606.279
	2243	2	0.003	151.333	151.333	609.963
	2244	1	0.003	82.937	82.937	605.133
	2244	2	0.003	150.849	150.849	608.658
	2245	1	0.003	83.698	83.698	603.99
	2245	2	0.003	150.396	150.396	607.357
	2246	1	0.003	84.308	84.308	602.853
	2246	2	0.003	149.906	149.906	606.061
	2247	1	0.003	84.667	84.667	601.719
	2247	2	0.003	149.585	149.585	604.768
	2248	1	0.003	84.836	84.836	600.591
	2248	2	0.004	149.547	149.547	603.479
	2249	1	0.003	84.868	84.868	599.466
	2249	2	0.004	149.748	149.748	602.193
	2250	1	0.003	84.818	84.818	598.347
	2250	2	0.004	150.22	150.22	600.912
	2251	1	0.003	84.711	84.711	597.232
	2251	2	0.004	150.899	150.899	599.635
	2252	1	0.003	84.553	84.553	596.121
	2252	2	0.004	151.623	151.623	598.361
	2253	1	0.003	84.516	84.516	595.015
	2253	2	0.004	152.214	152.214	597.092
	2254	1	0.003	84.535	84.535	593.914
	2254	2	0.004	152.679	152.679	595.826
	2255	1	0.003	88.214	88.214	594.493
	2255	2	0.004	152.868	152.868	594.565
	2256	1	0.003	88.239	88.239	593.404
	2256	2	0.004	152.692	152.692	593.307
	2257	1	0.003	88.308	88.308	592.32
	2257	2	0.004	152.17	152.17	592.054
	2258	1	0.003	88.503	88.503	591.241
	2258	2	0.004	151.296	151.296	590.805
	2259	1	0.003	88.811	88.811	590.167
	2259	2	0.004	150.063	150.063	589.56
	2260	1	0.003	89.314	89.314	589.098
	2260	2	0.004	148.453	148.453	588.319
	2261	1	0.003	90.057	90.057	588.033
	2261	2	0.004	146.56	146.56	587.082
	2262	1	0.003	90.925	90.925	586.973
	2262	2	0.004	144.396	144.396	585.85
	2263	1	0.003	91.95	91.95	585.919
	2263	2	0.004	142.057	142.057	584.622
	2264	1	0.003	93.195	93.195	584.869
	2264	2	0.004	139.648	139.648	583.398
	2265	1	0.003	94.56	94.56	583.824
	2265	2	0.004	137.27	137.27	582.178
	2266	1	0.003	96.101	96.101	582.784
	2266	2	0.004	134.912	134.912	580.963
	2267	1	0.003	97.818	97.818	581.749
	2267	2	0.004	132.497	132.497	579.752
	2268	1	0.003	99.553	99.553	580.719
	2268	2	0.004	130.189	130.189	578.545
	2269	1	0.003	101.415	101.415	579.695
	2269	2	0.004	127.824	127.824	577.343
	2270	1	0.003	103.44	103.44	578.675
	2270	2	0.004	125.478	125.478	576.145
	2271	1	0.003	105.39	105.39	577.66
	2271	2	0.004	123.057	123.057	574.952
	2272	1	0.003	107.277	107.277	576.651
	2272	2	0.004	120.849	120.849	573.763
	2273	1	0.003	109.107	109.107	575.647
	2273	2	0.004	118.912	118.912	572.579
	2274	1	0.003	110.818	110.818	574.648
	2274	2	0.004	117.434	117.434	571.399
	2275	1	0.003	112.333	112.333	573.654
	2275	2	0.004	116.415	116.415	570.224
	2276	1	0.003	113.547	113.547	572.665
	2276	2	0.004	115.862	115.862	569.053
	2277	1	0.003	115.189	115.189	570.704
	2277	2	0.004	115.836	115.836	566.726
	2278	1	0.003	115.597	115.597	569.732
	2278	2	0.004	116.113	116.113	565.57
	2279	1	0.003	115.786	115.786	568.764
	2279	2	0.004	368.623	368.623	550.678
	2280	1	0.003	115.874	115.874	567.803
	2280	2	0.004	370.019	370.019	550.059
	2281	1	0.003	115.73	115.73	566.846
	2281	2	0.004	372.094	372.094	549.455
	2282	1	0.003	115.365	115.365	565.895
	2282	2	0.004	374.849	374.849	548.864
	2283	1	0.003	114.736	114.736	564.95
	2283	2	0.004	380.126	380.126	549.958
	2284	1	0.003	113.862	113.862	564.01
	2284	2	0.004	385.214	385.214	551.057
	2285	1	0.003	112.698	112.698	563.076
	2285	2	0.004	390.025	390.025	552.162
	2286	1	0.003	111.302	111.302	562.147
	2286	2	0.004	394.302	394.302	553.271
	2287	1	0.003	109.748	109.748	561.223
	2287	2	0.004	398.025	398.025	554.385
	2288	1	0.003	108.044	108.044	560.306
	2288	2	0.004	400.987	400.987	555.505
	2289	1	0.003	108.428	108.428	514.687
	2289	2	0.004	403.377	403.377	556.629
	2290	1	0.003	128.006	128.006	487.484
	2290	2	0.004	405.264	405.264	557.758
	2291	1	0.003	152.547	152.547	544.659
	2291	2	0.004	406.623	406.623	558.893
	2292	1	0.003	154.107	154.107	543.36
	2292	2	0.004	407.497	407.497	560.031
	2293	1	0.003	155.642	155.642	542.066
	2293	2	0.004	408.145	408.145	561.175
	2294	1	0.003	157.151	157.151	540.776
	2294	2	0.004	408.616	408.616	562.324
	2295	1	0.003	158.629	158.629	539.49
	2295	2	0.004	408.962	408.962	563.477
	2296	1	0.003	160.107	160.107	538.209
	2296	2	0.004	409.226	409.226	564.635
	2297	1	0.003	161.447	161.447	536.932
	2297	2	0.004	409.522	409.522	565.798
	2298	1	0.003	162.384	162.384	535.659
	2298	2	0.004	409.698	409.698	566.965
	2299	1	0.003	162.748	162.748	534.391
	2299	2	0.004	410.031	410.031	568.137
	2300	1	0.003	162.296	162.296	533.127
	2300	2	0.004	410.403	410.403	569.314
	2301	1	0.003	160.792	160.792	531.868
	2301	2	0.004	410.755	410.755	570.495
	2302	1	0.003	158.321	158.321	530.613
	2302	2	0.004	410.956	410.956	571.681
	2303	1	0.003	154.881	154.881	529.363
	2303	2	0.004	411.233	411.233	572.872
	2304	1	0.003	150.698	150.698	528.118
	2304	2	0.004	411.528	411.528	574.066
	2305	1	0.003	145.906	145.906	526.877
	2305	2	0.004	411.717	411.717	575.266
	2306	1	0.003	140.78	140.78	525.641
	2306	2	0.004	411.836	411.836	576.469
	2307	1	0.003	135.704	135.704	524.409
	2307	2	0.004	412.05	412.05	577.678
	2308	1	0.003	130.805	130.805	523.183
	2308	2	0.004	412.182	412.182	578.89
	2309	1	0.003	126.497	126.497	521.961
	2309	2	0.004	412.151	412.151	580.107
	2310	1	0.003	369.742	369.742	545.453
	2310	2	0.004	412.057	412.057	581.328
	2311	1	0.003	368.509	368.509	544.888
	2311	2	0.004	412.019	412.019	582.554
	2312	1	0.003	368.925	368.925	544.338
	2312	2	0.004	411.931	411.931	583.784
	2313	1	0.003	364.623	364.623	542.679
	2313	2	0.004	412.107	412.107	585.018
	2314	1	0.003	366.824	366.824	542.148
	2314	2	0.004	412.623	412.623	586.256
	2315	1	0.003	370.038	370.038	541.632
	2315	2	0.004	413.403	413.403	587.499
	2316	1	0.003	374.113	374.113	541.129
	2316	2	0.004	414.692	414.692	588.745
	2317	1	0.003	381.302	381.302	542.277
	2317	2	0.004	416.384	416.384	589.996
	2318	1	0.003	388.258	388.258	543.429
	2318	2	0.004	418.497	418.497	591.251
	2319	1	0.003	394.78	394.78	544.586
	2319	2	0.004	421.101	421.101	592.51
	2320	1	0.003	400.579	400.579	545.748
	2320	2	0.004	424.176	424.176	593.773
	2321	1	0.003	405.811	405.811	546.915
	2321	2	0.004	427.509	427.509	595.04
	2322	1	0.002	410.377	410.377	548.087
	2322	2	0.004	431.208	431.208	596.312
	2323	1	0.002	414.264	414.264	549.263
	2323	2	0.004	435.107	435.107	597.587
	2324	1	0.002	417.371	417.371	550.444
	2324	2	0.004	439.252	439.252	598.866
	2325	1	0.002	420.031	420.031	551.63
	2325	2	0.004	443.27	443.27	601.683
	2326	1	0.002	422.113	422.113	552.821
	2326	2	0.004	445.069	445.069	604.5
	2327	1	0.002	423.686	423.686	554.016
	2327	2	0.004	131.327	131.327	480.636
	2328	1	0.002	424.836	424.836	555.216
	2328	2	0.004	102.107	102.107	507.316
	2329	1	0.002	425.73	425.73	556.42
	2329	2	0.004	100.994	100.994	509.257
	2330	1	0.002	426.491	426.491	557.63
	2330	2	0.004	100.459	100.459	511.199
	2331	1	0.002	427.245	427.245	558.843
	2331	2	0.004	151.742	151.742	624.693
	2332	1	0.002	427.843	427.843	560.061
	2332	2	0.004	142.006	142.006	637.478
	2333	1	0.002	428.409	428.409	561.284
	2333	2	0.004	132.013	132.013	641.79
	2334	1	0.002	428.843	428.843	562.511
	2334	2	0.004	126.981	126.981	643.281
	2335	1	0.002	429.302	429.302	563.743
	2335	2	0.004	121.377	121.377	644.774
	2336	1	0.002	429.541	429.541	564.978
	2336	2	0.004	115.252	115.252	646.27
	2337	1	0.002	429.56	429.56	566.219
	2337	2	0.004	108.805	108.805	647.769
	2338	1	0.002	429.484	429.484	567.463
	2338	2	0.004	102.126	102.126	649.27
	2339	1	0.002	429.365	429.365	568.712
	2339	2	0.004	95.535	95.535	650.775
	2340	1	0.002	428.836	428.836	569.965
	2340	2	0.004	89.119	89.119	652.281
	2341	1	0.002	428.138	428.138	571.223
	2341	2	0.004	83	83	653.791
	2342	1	0.003	427.239	427.239	572.484
	2342	2	0.004	77.302	77.302	655.303
	2343	1	0.003	426.472	426.472	573.75
	2343	2	0.004	72.201	72.201	656.818
	2344	1	0.003	425.522	425.522	575.02
	2344	2	0.004	67.786	67.786	658.335
	2345	1	0.003	424.56	424.56	576.295
	2345	2	0.004	63.962	63.962	659.855
	2346	1	0.003	423.906	423.906	577.573
	2346	2	0.004	60.887	60.887	661.377
	2347	1	0.003	423.585	423.585	578.855
	2347	2	0.004	58.572	58.572	662.902
	2348	1	0.003	423.616	423.616	580.142
	2348	2	0.004	57.013	57.013	664.43
	2349	1	0.003	424.019	424.019	581.432
	2349	2	0.004	56.233	56.233	665.96
	2350	1	0.003	424.912	424.912	582.727
	2350	2	0.004	60.868	60.868	675.945
	2351	1	0.003	426.428	426.428	584.025
	2351	2	0.004	62.057	62.057	677.478
	2352	1	0.003	428.673	428.673	585.327
	2352	2	0.004	63.358	63.358	679.014
	2353	1	0.003	431.434	431.434	586.634
	2353	2	0.004	64.667	64.667	680.553
	2354	1	0.003	434.843	434.843	587.944
	2354	2	0.004	65.843	65.843	682.094
	2355	1	0.003	438.723	438.723	589.258
	2355	2	0.004	65.692	65.692	682.368
	2356	1	0.003	442.899	442.899	590.576
	2356	2	0.004	66.818	66.818	683.916
	2357	1	0.003	447.182	447.182	591.898
	2357	2	0.004	67.692	67.692	685.467
	2358	1	0.003	451.465	451.465	593.224
	2358	2	0.004	68.491	68.491	687.02
	2359	1	0.003	455.704	455.704	594.553
	2359	2	0.004	69.233	69.233	688.575
	2360	1	0.003	459.742	459.742	595.886
	2360	2	0.004	69.874	69.874	690.133
	2361	1	0.003	463.503	463.503	597.223
	2361	2	0.004	70.717	70.717	690.444
	2362	1	0.003	464.34	464.34	600.047
	2362	2	0.004	70.937	70.937	692.009
	2363	1	0.003	462.566	462.566	602.872
	2363	2	0.004	70.711	70.711	693.576
	2364	1	0.003	130.075	130.075	488.071
	2364	2	0.004	70.088	70.088	695.146
	2365	1	0.003	107.245	107.245	508.951
	2365	2	0.004	69.138	69.138	696.717
	2366	1	0.003	106.943	106.943	510.862
	2366	2	0.004	67.956	67.956	698.291
	2367	1	0.003	107.365	107.365	512.774
	2367	2	0.004	66.579	66.579	698.639
	2368	1	0.003	149.95	149.95	548.783
	2368	2	0.004	64.635	64.635	700.22
	2369	1	0.003	151.591	151.591	547.479
	2369	2	0.004	62.855	62.855	701.803
	2370	1	0.003	76.956	76.956	652.474
	2370	2	0.004	61.786	61.786	702.172
	2371	1	0.003	75.692	75.692	653.995
	2371	2	0.004	60.522	60.522	703.762
	2372	1	0.003	74.648	74.648	655.518
	2372	2	0.004	59.799	59.799	705.354
	2373	1	0.003	73.673	73.673	657.044
	2373	2	0.004	60.629	60.629	705.744
	2374	1	0.003	72.818	72.818	658.572
	2374	2	0.004	60.642	60.642	707.343
	2375	1	0.003	71.956	71.956	660.103
	2375	2	0.004	60.899	60.899	708.944
	2376	1	0.003	71.107	71.107	661.637
	2376	2	0.004	61.484	61.484	710.547
	2377	1	0.003	70.208	70.208	663.173
	2377	2	0.004	62.258	62.258	712.152
	2378	1	0.003	69.34	69.34	664.711
	2378	2	0.004	65.038	65.038	712.572
	2379	1	0.003	68.478	68.478	666.252
	2379	2	0.004	65.836	65.836	714.184
	2380	1	0.003	67.535	67.535	667.795
	2380	2	0.004	69.226	69.226	714.619
	2381	1	0.003	66.56	66.56	669.341
	2381	2	0.004	70.101	70.101	716.237
	2382	1	0.003	65.648	65.648	670.889
	2382	2	0.004	70.975	70.975	717.857
	2383	1	0.003	64.899	64.899	672.44
	2383	2	0.004	71.83	71.83	719.479
	2384	1	0.003	64.252	64.252	673.992
	2384	2	0.004	72.692	72.692	721.103
	2385	1	0.003	63.818	63.818	675.548
	2385	2	0.004	75.849	75.849	721.568
	2386	1	0.003	63.604	63.604	677.105
	2386	2	0.004	76.132	76.132	723.198
	2387	1	0.003	63.654	63.654	678.665
	2387	2	0.004	76.088	76.088	724.83
	2388	1	0.003	63.931	63.931	680.227
	2388	2	0.004	382.44	382.44	623.354
	2389	1	0.003	64.421	64.421	681.792
	2389	2	0.004	389.182	389.182	621.591
	2390	1	0.003	65	65	683.359
	2390	2	0.004	395.503	395.503	619.828
	2391	1	0.003	66.811	66.811	683.69
	2391	2	0.004	400.962	400.962	618.068
	2392	1	0.003	67.321	67.321	685.265
	2392	2	0.004	405.698	405.698	616.309
	2393	1	0.003	67.692	67.692	686.841
	2393	2	0.004	409.704	409.704	614.551
	2394	1	0.003	69.767	69.767	687.194
	2394	2	0.004	412.83	412.83	612.795
	2395	1	0.003	69.623	69.623	688.778
	2395	2	0.004	414.994	414.994	611.04
	2396	1	0.003	340.491	340.491	777.217
	2396	2	0.004	416.27	416.27	609.287
	2397	1	0.003	328.472	328.472	781.626
	2397	2	0.004	416.755	416.755	607.535
	2398	1	0.003	363.101	363.101	623.578
	2398	2	0.004	416.365	416.365	605.785
	2399	1	0.003	365.975	365.975	624.549
	2399	2	0.004	415.201	415.201	604.036
	2400	1	0.003	369.403	369.403	625.524
	2400	2	0.004	413.352	413.352	602.289
	2401	1	0.003	373.164	373.164	626.504
	2401	2	0.004	410.88	410.88	600.544
	2402	1	0.003	377.164	377.164	627.489
	2402	2	0.004	407.874	407.874	598.8
	2403	1	0.003	381.509	381.509	628.478
	2403	2	0.004	404.333	404.333	597.057
	2404	1	0.003	385.906	385.906	629.473
	2404	2	0.004	400.358	400.358	595.317
	2405	1	0.003	390.497	390.497	630.472
	2405	2	0.004	396.044	396.044	593.578
	2406	1	0.003	395.094	395.094	631.476
	2406	2	0.004	391.566	391.566	591.84
	2407	1	0.003	399.629	399.629	632.485
	2407	2	0.004	387.063	387.063	590.105
	2408	1	0.003	403.95	403.95	633.498
	2408	2	0.004	382.761	382.761	588.371
	2409	1	0.003	407.987	407.987	634.516
	2409	2	0.004	378.862	378.862	586.638
	2410	1	0.003	411.61	411.61	635.539
	2410	2	0.004	375.39	375.39	584.908
	2411	1	0.003	414.648	414.648	636.566
	2411	2	0.004	372.44	372.44	583.179
	2412	1	0.003	417.038	417.038	637.599
	2412	2	0.004	370.05	370.05	581.452
	2413	1	0.003	418.66	418.66	638.635
	2413	2	0.004	368.252	368.252	579.726
	2414	1	0.003	419.434	419.434	639.676
	2414	2	0.004	367.031	367.031	578.002
	2415	1	0.003	419.34	419.34	640.722
	2415	2	0.004	366.314	366.314	576.281
	2416	1	0.003	418.403	418.403	641.772
	2416	2	0.004	365.95	365.95	574.561
	2417	1	0.003	416.522	416.522	642.827
	2417	2	0.004	365.868	365.868	572.842
	2418	1	0.003	413.635	413.635	643.886
	2418	2	0.004	366.12	366.12	571.126
	2419	1	0.003	409.862	409.862	644.95
	2419	2	0.004	366.679	366.679	569.411
	2420	1	0.003	405.346	405.346	646.018
	2420	2	0.004	367.377	367.377	567.699
	2421	1	0.003	400.113	400.113	647.091
	2421	2	0.004	368.151	368.151	565.988
	2422	1	0.003	394.176	394.176	648.168
	2422	2	0.004	368.987	368.987	564.279
	2423	1	0.003	387.616	387.616	649.249
	2423	2	0.004	369.874	369.874	562.572
	2424	1	0.003	380.66	380.66	650.335
	2424	2	0.004	370.736	370.736	560.867
	2425	1	0.003	373.333	373.333	651.425
	2425	2	0.004	371.491	371.491	559.164
	2426	1	0.003	365.686	365.686	652.519
	2426	2	0.004	371.836	371.836	557.463
	2427	1	0.003	357.755	357.755	653.618
	2427	2	0.004	371.824	371.824	555.763
	2428	1	0.003	349.553	349.553	654.721
	2428	2	0.004	371.233	371.233	554.066
	2429	1	0.003	341.365	341.365	655.828
	2429	2	0.004	370.164	370.164	552.371
	2430	1	0.003	333.094	333.094	656.939
	2430	2	0.004	442.698	442.698	606.036
	2431	1	0.003	324.969	324.969	658.055
	2431	2	0.004	440.818	440.818	608.853
	2432	1	0.003	323.541	323.541	636.231
	2432	2	0.004	133.572	133.572	481.123
	2433	1	0.003	329.56	329.56	634.686
	2433	2	0.004	113.547	113.547	497.615
	2434	1	0.003	335.654	335.654	633.144
	2434	2	0.004	110.679	110.679	499.554
	2435	1	0.003	341.956	341.956	631.605
	2435	2	0.004	108.075	108.075	501.494
	2436	1	0.003	348.333	348.333	630.068
	2436	2	0.004	105.73	105.73	503.434
	2437	1	0.003	354.585	354.585	628.534
	2437	2	0.004	103.717	103.717	505.375
	2438	1	0.003	361.05	361.05	627.003
	2438	2	0.004	151.195	151.195	628.86
	2439	1	0.003	367.497	367.497	625.474
	2439	2	0.004	152.113	152.113	627.518
	2440	1	0.003	373.925	373.925	623.948
	2440	2	0.004	136.434	136.434	640.302
	2441	1	0.003	380.44	380.44	622.424
	2441	2	0.004	56.264	56.264	668.778
	2442	1	0.003	387.107	387.107	620.903
	2442	2	0.004	376.585	376.585	626.061
	2443	1	0.003	394.006	394.006	619.385
	2443	2	0.004	378.327	378.327	627.008
	2444	1	0.003	401.12	401.12	617.87
	2444	2	0.004	373.956	373.956	629.718
	2445	1	0.003	408.264	408.264	616.357
	2445	2	0.004	370.792	370.792	632.429
	2446	1	0.003	415.516	415.516	614.848
	2446	2	0.004	374.717	374.717	633.385
	2447	1	0.003	422.711	422.711	613.341
	2447	2	0.004	378.786	378.786	634.346
	2448	1	0.003	429.698	429.698	611.836
	2448	2	0.004	383.025	383.025	635.312
	2449	1	0.003	436.421	436.421	610.335
	2449	2	0.004	387.472	387.472	636.283
	2450	1	0.003	442.73	442.73	608.837
	2450	2	0.004	392	392	637.259
	2451	1	0.003	448.579	448.579	607.341
	2451	2	0.004	396.352	396.352	638.239
	2452	1	0.003	453.843	453.843	605.849
	2452	2	0.004	400.44	400.44	639.224
	2453	1	0.003	458.566	458.566	604.359
	2453	2	0.004	404.157	404.157	640.214
	2454	1	0.003	131.956	131.956	488.666
	2454	2	0.004	407.308	407.308	641.208
	2455	1	0.003	111.673	111.673	503.222
	2455	2	0.004	409.723	409.723	642.208
	2456	1	0.003	109.692	109.692	505.131
	2456	2	0.004	411.434	411.434	643.212
	2457	1	0.003	108.208	108.208	507.041
	2457	2	0.004	412.17	412.17	644.22
	2458	1	0.003	147.195	147.195	552.912
	2458	2	0.004	411.799	411.799	645.233
	2459	1	0.003	149.453	149.453	551.603
	2459	2	0.004	410.283	410.283	646.251
	2460	1	0.003	78.497	78.497	650.956
	2460	2	0.004	407.899	407.899	647.273
	2461	1	0.003	322.818	322.818	783.539
	2461	2	0.004	404.572	404.572	648.3
	2462	1	0.003	300.516	300.516	789.862
	2462	2	0.004	400.472	400.472	649.332
	2463	1	0.003	363.553	363.553	620.861
	2463	2	0.004	395.679	395.679	650.368
	2464	1	0.003	366.774	366.774	619.11
	2464	2	0.004	390.252	390.252	651.408
	2465	1	0.003	370.264	370.264	617.361
	2465	2	0.004	384.327	384.327	652.453
	2466	1	0.003	373.937	373.937	615.613
	2466	2	0.004	377.975	377.975	653.502
	2467	1	0.003	377.786	377.786	613.867
	2467	2	0.004	371.239	371.239	654.556
	2468	1	0.003	381.748	381.748	612.123
	2468	2	0.004	364.075	364.075	655.614
	2469	1	0.003	385.679	385.679	610.38
	2469	2	0.004	356.767	356.767	656.677
	2470	1	0.003	389.371	389.371	608.638
	2470	2	0.004	349.17	349.17	657.744
	2471	1	0.003	392.774	392.774	606.898
	2471	2	0.004	341.396	341.396	658.815
	2472	1	0.003	395.83	395.83	605.16
	2472	2	0.004	333.497	333.497	659.891
	2473	1	0.003	398.421	398.421	603.423
	2473	2	0.004	371.208	371.208	625.917
	2474	1	0.003	400.535	400.535	601.688
	2474	2	0.004	377.824	377.824	624.353
	2475	1	0.003	402.258	402.258	599.955
	2475	2	0.004	384.616	384.616	622.792
	2476	1	0.003	403.642	403.642	598.224
	2476	2	0.004	391.409	391.409	621.232
	2477	1	0.003	404.667	404.667	596.494
	2477	2	0.004	398.308	398.308	619.676
	2478	1	0.003	405.358	405.358	594.765
	2478	2	0.004	405.164	405.164	618.122
	2479	1	0.003	405.648	405.648	593.039
	2479	2	0.004	411.931	411.931	616.571
	2480	1	0.003	405.792	405.792	591.314
	2480	2	0.004	418.572	418.572	615.022
	2481	1	0.003	405.855	405.855	589.591
	2481	2	0.004	425.019	425.019	613.476
	2482	1	0.003	405.931	405.931	587.869
	2482	2	0.004	430.962	430.962	611.932
	2483	1	0.003	406.013	406.013	586.15
	2483	2	0.004	436.252	436.252	610.391
	2484	1	0.003	406.101	406.101	584.432
	2484	2	0.004	135.541	135.541	481.618
	2485	1	0.003	406.302	406.302	582.716
	2485	2	0.004	126.547	126.547	489.864
	2486	1	0.003	406.66	406.66	581.002
	2486	2	0.004	123.264	123.264	491.801
	2487	1	0.003	407.289	407.289	579.289
	2487	2	0.004	119.925	119.925	493.739
	2488	1	0.003	408	408	577.579
	2488	2	0.004	116.692	116.692	495.677
	2489	1	0.003	408.931	408.931	575.87
	2489	2	0.004	149.906	149.906	631.685
	2490	1	0.003	409.994	409.994	574.163
	2490	2	0.004	148.73	148.73	633.167
	2491	1	0.003	411.176	411.176	572.458
	2491	2	0.003	57.302	57.302	670.067
	2492	1	0.003	412.094	412.094	570.756
	2492	2	0.003	59.925	59.925	674.414
	2493	1	0.003	412.761	412.761	569.055
	2493	2	0.003	309.22	309.22	679.577
	2494	1	0.003	413.189	413.189	567.355
	2494	2	0.003	135.082	135.082	484.056
	2495	1	0.003	413.296	413.296	565.658
	2495	2	0.003	132.572	132.572	485.991
	2496	1	0.003	412.799	412.799	563.963
	2496	2	0.003	129.723	129.723	487.927
	2497	1	0.003	411.704	411.704	562.27
	2497	2	0.003	145.006	145.006	635.992
	2498	1	0.003	410.069	410.069	560.579
	2498	2	0.003	59.22	59.22	671.359
	2499	1	0.003	407.717	407.717	558.89
	2499	2	0.003	59.346	59.346	672.885
	2500	1	0.003	404.553	404.553	557.203
	2500	2	0.003	325.591	325.591	652.076
	2501	1	0.003	400.975	400.975	555.518
	2501	2	0.003	272.679	272.679	707.195
	2502	1	0.003	396.623	396.623	553.835
	2502	2	0.003	276.195	276.195	708.922
	2503	1	0.003	391.73	391.73	552.154
	2503	2	0.003	280.164	280.164	710.649
	2504	1	0.003	386.377	386.377	550.476
	2504	2	0.003	284.553	284.553	712.378
	2505	1	0.003	380.95	380.95	548.799
	2505	2	0.003	289.453	289.453	714.109
	2506	1	0.003	375.327	375.327	547.125
	2506	2	0.003	294.73	294.73	715.841
